City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
460,Pasni,PK,25.2631,63.471,79.05,84,0,5.53,clear sky
461,Half Moon Bay,US,37.4636,-122.4286,69.91,84,100,20.71,mist
462,Ukiah,US,39.1502,-123.2078,60.15,92,100,6.91,mist
463,Barra Do Corda,BR,-5.5,-45.25,90.5,35,31,5.75,scattered clouds
464,Ballina,AU,-28.8667,153.5667,63.01,59,0,6.15,clear sky
465,Trincomalee,LK,8.5711,81.2335,80.01,77,100,16.46,overcast clouds
466,Taoudenni,ML,22.6783,-3.9836,96.64,15,20,8.75,few clouds
467,Rio Claro,BR,-22.4114,-47.5614,73.22,32,0,5.75,clear sky
468,Wodonga,AU,-36.1167,146.8833,45.97,100,100,4.38,overcast clouds
469,Ruzomberok,SK,49.0748,19.3075,45.99,97,48,4.54,light rain
470,Ovalle,CL,-30.5983,-71.2003,62.85,46,3,8.66,clear sky
471,Barao De Melgaco,BR,-16.1944,-55.9675,102.87,17,34,6.2,scattered clouds
472,Ask,NO,60.0717,11.0345,50.43,65,0,13.8,clear sky
473,Hay River,CA,60.8156,-115.7999,61.57,46,97,0.69,overcast clouds
474,Ostersund,SE,63.1792,14.6357,46.62,93,100,9.22,overcast clouds
475,Grindavik,IS,63.8424,-22.4338,48.67,93,100,27.63,moderate rain
476,Gorom-Gorom,BF,14.4439,-0.2361,82.31,57,100,5.99,overcast clouds
477,Beloha,MG,-25.1667,45.05,73.11,61,0,5.57,clear sky
478,La Tuque,CA,47.4334,-72.7824,57.99,57,100,4.9,overcast clouds
479,Roma,US,43.2128,-75.4557,75.87,93,75,4.61,broken clouds
480,Imbituba,BR,-28.24,-48.6703,63.41,74,9,13.29,clear sky
481,Gorontalo,ID,0.5412,123.0595,74.23,93,100,2.44,overcast clouds
482,Livingston,GB,55.9029,-3.5226,51.85,87,75,2.3,light rain
483,Saint Anthony,US,45.0205,-93.218,70.93,70,0,6.91,clear sky
484,Kaseda,JP,31.4167,130.3167,77.9,93,100,38.3,light rain
485,Bandarbeyla,SO,9.4942,50.8122,77.11,83,8,18.57,clear sky
486,Tanout,NE,14.9709,8.8879,90.86,37,97,8.34,overcast clouds
487,Sembakung,ID,3.8167,117.25,72.45,99,89,0.51,light rain
488,Goderich,CA,43.7501,-81.7165,76.91,69,36,8.97,scattered clouds
489,Conceicao Da Barra,BR,-18.5933,-39.7322,68.88,73,48,8.59,scattered clouds
490,Tezu,IN,27.9167,96.1667,75.7,94,31,3.69,scattered clouds
491,Aklavik,CA,68.2191,-135.0107,50.99,61,95,13.22,overcast clouds
492,Adrar,MR,20.5022,-10.0711,90.32,24,59,7.61,broken clouds
493,Kutum,SD,14.2,24.6667,80.42,42,93,3.2,overcast clouds
494,Hailey,US,43.5196,-114.3153,77.88,45,75,15.01,broken clouds
495,Palmer,US,42.1584,-72.3287,82.62,62,75,11.5,broken clouds
496,Oktyabrskoye,RU,43.0645,44.7417,59.14,88,0,8.95,clear sky
497,Bodden Town,KY,19.2833,-81.25,89.98,71,20,4.61,few clouds
498,Tura,IN,25.5198,90.2201,74.77,95,89,3.15,overcast clouds
499,Kyren,RU,51.6828,102.1408,38.43,77,1,2.59,clear sky
500,Baykit,RU,61.67,96.37,45.54,96,100,3.38,overcast clouds
501,Arti,RU,56.4234,58.5328,56.5,97,100,4.07,overcast clouds
502,Praia Da Vitoria,PT,38.7333,-27.0667,74.75,92,45,8.61,scattered clouds
503,Acapulco,MX,16.8634,-99.8901,77.74,88,99,5.3,overcast clouds
504,Sangin,AF,32.0728,64.8359,76.35,12,0,1.12,clear sky
505,Yorkton,CA,51.2167,-102.4677,69.64,46,20,16.11,few clouds
506,Marathon,US,44.9,-89.7668,73.35,72,0,12.66,clear sky
507,Longyearbyen,SJ,78.2186,15.6401,31.84,74,75,8.05,broken clouds
508,Pangoa,PE,-12.1167,-73.0,82.62,57,99,0.76,overcast clouds
509,Povenets,RU,62.8487,34.8262,47.08,94,11,5.41,few clouds
510,Barra Velha,BR,-26.6322,-48.6847,66.11,82,33,5.23,scattered clouds
511,Seoul,KR,37.5683,126.9778,78.19,78,100,8.79,overcast clouds
512,Independence,US,39.0911,-94.4155,98.58,45,0,12.66,clear sky
513,Khatanga,RU,71.9667,102.5,24.84,82,11,10.27,few clouds
514,Jacmel,HT,18.2342,-72.5347,87.64,65,27,5.61,scattered clouds
515,Ternate,ID,0.8,127.4,79.56,80,98,4.63,overcast clouds
516,Grand Gaube,MU,-20.0064,57.6608,70.38,73,2,5.01,clear sky
517,Gossas,SN,14.4912,-16.0642,80.37,78,100,6.76,light rain
518,Chifeng,CN,42.2683,118.9636,50.43,33,65,9.51,broken clouds
519,Valentin Gomez Farias,MX,28.2167,-106.5833,76.48,48,64,12.03,broken clouds
520,The Valley,AI,18.217,-63.0578,83.1,83,40,14.97,light rain
521,Synya,RU,65.3718,58.0387,46.99,95,100,7.49,overcast clouds
522,Waterloo,CA,43.4668,-80.5164,76.55,44,73,16.08,broken clouds
523,Johnson City,US,36.3134,-82.3535,82.54,52,0,4.61,clear sky
524,Dunedin,NZ,-45.8742,170.5036,49.8,80,100,3.0,overcast clouds
525,Polignano A Mare,IT,40.9959,17.2159,71.74,41,0,2.75,clear sky
526,Christchurch,NZ,-43.5333,172.6333,56.41,67,100,17.27,overcast clouds
527,Rio Branco,BR,-9.9747,-67.81,93.81,43,0,6.91,clear sky
528,Evans,US,33.5337,-82.1307,86.9,57,40,8.05,scattered clouds
529,Hovd,MN,48.0056,91.6419,42.22,54,0,5.1,clear sky
530,Degtyarsk,RU,56.704,60.0879,46.72,98,100,3.02,overcast clouds
531,Paamiut,GL,61.994,-49.6678,43.75,93,91,6.11,overcast clouds
532,Vlasotince,RS,42.9636,22.1231,47.25,67,0,3.65,clear sky
533,Gayny,RU,60.3071,54.3241,48.45,86,100,4.07,overcast clouds
534,San Quintin,MX,30.4833,-115.95,72.21,64,0,14.61,clear sky
535,Havelock,US,34.8791,-76.9013,85.05,71,75,9.22,broken clouds
536,Harsin,IR,34.2721,47.5861,71.6,18,25,2.71,scattered clouds
537,Tazovskiy,RU,67.4667,78.7,44.46,93,100,9.66,light rain
538,Yamada,JP,39.4667,141.95,75.54,97,100,12.53,overcast clouds
539,Raudeberg,NO,61.9875,5.1352,48.87,69,85,20.69,light rain
540,Inongo,CD,-1.95,18.2667,68.81,98,100,3.36,overcast clouds
541,Shumskiy,RU,54.8318,99.1328,40.01,77,18,3.98,few clouds
542,Altus,US,34.6381,-99.334,97.52,33,40,17.27,haze
543,Stykkisholmur,IS,65.0757,-22.7297,49.6,86,100,8.41,light rain
544,Sydney Mines,CA,46.2367,-60.2177,58.1,55,3,10.0,clear sky
545,Strezhevoy,RU,60.7333,77.5889,50.7,95,100,12.88,overcast clouds
546,Boffa,GN,10.1667,-14.0333,76.5,93,100,2.44,moderate rain
547,Hualmay,PE,-11.0964,-77.6139,65.39,76,18,12.06,few clouds
548,Carutapera,BR,-1.195,-46.02,79.63,75,98,8.05,overcast clouds
549,Mandalgovi,MN,45.7625,106.2708,35.94,55,2,9.48,clear sky
550,Bobrovskiy,RU,56.6732,60.9807,48.36,100,40,0.0,fog
551,Takanosu,JP,40.2219,140.3694,72.19,97,98,3.36,overcast clouds
552,Fort Nelson,CA,58.8053,-122.7002,60.69,33,62,11.14,broken clouds
553,Kupino,RU,54.3663,77.2981,48.76,52,11,6.42,few clouds
554,Shakiso,ET,5.75,38.9167,64.49,58,98,2.51,overcast clouds
555,Karpathos,GR,35.507,27.2132,76.96,88,1,9.22,clear sky
556,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.59,73,40,11.5,scattered clouds
557,Axim,GH,4.8699,-2.2405,75.16,90,27,8.23,scattered clouds
558,Ust-Kuyga,RU,70.0167,135.6,32.76,87,100,6.33,overcast clouds
559,Hambantota,LK,6.1241,81.1185,79.18,83,100,15.37,overcast clouds
560,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,94.66,22,73,5.26,broken clouds
561,Puerto Narino,CO,-3.7703,-70.3831,88.25,55,100,3.62,overcast clouds
562,Tukrah,LY,32.5341,20.5791,77.81,86,0,5.77,clear sky
563,Montepuez,MZ,-13.1256,38.9997,68.34,75,3,8.14,clear sky
564,Le Port,RE,-20.9373,55.2919,71.6,76,39,6.42,scattered clouds
565,Rawlins,US,41.7911,-107.2387,75.34,17,0,23.02,clear sky
566,Kade,DE,52.3833,12.2667,48.97,93,88,10.45,overcast clouds
567,Carupano,VE,10.6678,-63.2585,85.89,71,81,6.55,broken clouds
568,Soyo,AO,-6.1349,12.3689,74.08,87,100,7.7,overcast clouds
569,Horizontina,BR,-27.6258,-54.3078,70.39,55,35,7.81,scattered clouds
570,Barra,BR,-11.0894,-43.1417,86.7,38,50,8.34,scattered clouds
571,Abay,KZ,49.6311,72.8539,34.18,42,0,8.05,clear sky
572,Puqi,CN,29.7167,113.8833,71.73,75,43,3.91,scattered clouds
573,Pochutla,MX,15.7432,-96.4661,76.82,72,41,8.16,scattered clouds
574,Wajima,JP,37.4,136.9,78.64,86,100,5.12,overcast clouds
575,Aksarka,RU,66.5606,67.7975,45.93,94,100,9.75,overcast clouds
576,Mackay,AU,-21.15,149.2,74.68,91,7,5.73,clear sky
577,Burns Lake,CA,54.2331,-125.7533,61.16,35,100,4.63,overcast clouds
578,Halifax,CA,44.6453,-63.5724,55.69,95,97,1.01,overcast clouds
579,Upata,VE,8.0086,-62.3989,84.2,70,50,1.97,scattered clouds
580,Kailaras,IN,26.3167,77.6167,79.36,68,5,3.53,clear sky
581,Paidha,UG,2.4167,30.9855,61.07,88,99,5.41,overcast clouds
582,Namatanai,PG,-3.6667,152.4333,79.57,82,93,4.94,moderate rain
583,Syracuse,IT,37.0881,15.2792,74.57,74,71,8.55,broken clouds
584,Karasjok,NO,69.4719,25.5112,41.32,98,100,10.56,light rain
585,San Rafael Del Sur,NI,11.8485,-86.4384,79.84,81,90,7.07,overcast clouds
586,Bairiki,KI,1.3292,172.9752,84.2,79,40,14.97,scattered clouds
587,Sola,VU,-13.8833,167.55,80.38,80,89,24.25,overcast clouds
588,Gladstone,AU,-23.85,151.25,68.79,88,100,0.0,overcast clouds
589,Tombouctou,ML,20.0,-3.0,98.64,14,100,7.38,overcast clouds
590,Aksarayskiy,RU,46.7924,48.0119,69.58,72,0,11.41,clear sky
591,Bathsheba,BB,13.2167,-59.5167,84.81,74,40,13.8,scattered clouds
592,Biak,ID,-0.9131,122.8766,75.13,83,86,3.83,overcast clouds
593,Pemba,MZ,-12.974,40.5178,75.9,83,40,10.36,scattered clouds
594,Divnomorskoye,RU,44.5011,38.1353,70.75,91,14,6.67,few clouds
595,Yuncheng,CN,35.0231,110.9928,74.8,50,99,4.81,overcast clouds
596,San Luis,AR,-33.295,-66.3356,46.42,86,100,15.61,overcast clouds
597,Maceio,BR,-9.6658,-35.7353,78.24,78,40,11.5,scattered clouds
598,Cherskiy,RU,68.75,161.3,34.25,66,100,3.18,overcast clouds
599,Zyryanka,RU,65.75,150.85,38.5,56,92,6.96,overcast clouds
600,Sibsagar,IN,26.9833,94.6333,76.8,96,9,2.77,clear sky
601,Brae,GB,60.3964,-1.353,48.15,70,97,11.7,overcast clouds
602,Oksfjord,NO,70.2396,22.3479,44.78,95,100,8.61,overcast clouds
603,Shushtar,IR,32.0455,48.8567,87.51,12,1,2.1,clear sky
604,Sortland,NO,68.6949,15.4162,48.16,89,100,17.0,light rain
605,Kirkwall,GB,58.9848,-2.9587,44.65,81,75,1.14,broken clouds
606,Tecozautla,MX,20.5333,-99.6333,74.1,59,99,10.92,overcast clouds
607,Constitucion,CL,-35.3333,-72.4167,51.85,56,2,16.4,clear sky
608,Hashtrud,IR,37.4779,47.0508,65.89,28,0,3.24,clear sky
609,Georgiyevka,KZ,43.0369,74.7114,57.24,58,40,2.24,scattered clouds
610,Batsfjord,NO,70.6345,29.7185,46.33,100,100,16.11,mist
611,Salalah,OM,17.0151,54.0924,80.69,94,75,4.61,broken clouds
612,Solnechnyy,RU,50.7214,136.6319,47.52,91,8,8.57,clear sky
613,Sebina,BW,-20.8667,27.25,71.55,22,0,8.21,clear sky
614,Kabo,CF,7.6994,18.629,70.07,97,19,1.95,few clouds
615,Patacamaya,BO,-17.2333,-67.9167,62.8,16,37,6.4,scattered clouds
616,Enid,US,36.3956,-97.8784,99.01,32,0,19.57,clear sky
617,Labuhan,ID,-6.8844,112.2051,76.6,82,27,8.7,scattered clouds
618,Bakchar,RU,57.0186,82.0711,45.95,73,76,7.74,broken clouds
619,Marystown,CA,47.1666,-55.1483,54.16,59,1,24.76,clear sky
620,Maku,IR,39.2911,44.4521,69.67,32,1,3.67,clear sky
621,Lima,PE,-12.0432,-77.0282,59.25,77,100,10.36,overcast clouds
622,Champawat,IN,29.3333,80.1,60.39,92,67,3.87,broken clouds
623,Leshukonskoye,RU,64.8989,45.7622,44.87,98,71,5.66,broken clouds
624,Cao Bang,VN,22.6667,106.25,72.93,95,98,0.81,overcast clouds
625,Kungurtug,RU,50.5994,97.5228,34.65,84,6,1.57,clear sky
626,Losser,NL,52.2608,7.0042,50.79,91,79,5.99,broken clouds
627,Mocuba,MZ,-16.8392,36.9856,72.93,61,0,6.46,clear sky
628,Beirut,LB,33.8889,35.4944,79.54,74,75,3.44,broken clouds
629,Narsaq,GL,60.9167,-46.05,59.22,82,100,2.55,light rain
630,Jizan,SA,17.3333,42.6667,89.82,67,47,2.8,scattered clouds
631,Fare,PF,-16.7,-151.0167,78.8,70,0,18.23,clear sky
632,Worgl,AT,47.4833,12.0667,49.37,94,100,2.53,light rain
633,Qostanay,KZ,53.1667,63.5833,61.09,27,0,8.95,clear sky
634,Eureka,US,40.8021,-124.1637,62.92,88,100,8.23,overcast clouds
635,Srednekolymsk,RU,67.45,153.6833,35.64,63,15,8.66,few clouds
636,Sydney,AU,-33.8679,151.2073,58.6,72,75,3.44,broken clouds
637,Santa Helena De Goias,BR,-17.8136,-50.5969,89.44,30,48,9.8,scattered clouds
638,Praxedis Guerrero,MX,31.3667,-106.0167,76.46,27,53,13.96,broken clouds
639,Narrabri,AU,-30.3167,149.7833,55.53,81,1,4.0,clear sky
640,Bumba,CD,2.1833,22.4667,69.89,93,33,2.04,scattered clouds
641,Pedernales,DO,18.0384,-71.744,85.24,69,48,6.93,scattered clouds
642,Pocinhos,BR,-7.0767,-36.0611,70.88,74,10,13.78,clear sky
643,Navahrudak,BY,53.6,25.8333,46.9,92,100,7.94,overcast clouds
644,Alta Floresta,BR,-9.8756,-56.0861,75.02,78,86,7.18,moderate rain
645,Toronto,CA,43.7001,-79.4163,78.44,75,77,1.99,broken clouds
646,Islamkot,PK,24.6997,70.177,81.88,66,0,10.8,clear sky
647,Bridgetown,BB,13.1,-59.6167,84.69,74,40,13.8,scattered clouds
648,Ludvika,SE,60.1496,15.1878,51.6,90,99,4.94,overcast clouds
649,Tupik,RU,54.4253,119.9327,24.71,75,1,4.45,clear sky
650,Jaru,BR,-10.4389,-62.4664,93.09,38,84,1.57,broken clouds
651,Pangnirtung,CA,66.1451,-65.7125,44.73,59,4,5.59,clear sky
652,Ewa Beach,US,21.3156,-158.0072,85.98,63,100,17.27,overcast clouds
653,Santa Maria,BR,-29.6842,-53.8069,67.03,60,100,5.17,light rain
654,Mindelo,CV,16.8901,-24.9804,78.35,69,40,14.97,scattered clouds
655,Voh,NC,-20.9667,164.7,76.6,72,20,4.76,few clouds
656,Samfya,ZM,-11.3649,29.5565,73.78,32,16,10.8,few clouds
657,Ziway,ET,7.9333,38.7167,63.25,76,39,0.85,scattered clouds
658,Port Moresby,PG,-9.4431,147.1797,78.22,89,40,3.44,haze
659,San Carlos Del Zulia,VE,9.0,-71.9135,89.31,59,45,11.68,scattered clouds
660,Xam Nua,LA,20.4197,104.0439,65.5,99,25,1.48,scattered clouds
661,Guangshui,CN,31.6199,113.9978,69.53,69,74,6.17,broken clouds
662,Wahiawa,US,21.5028,-158.0236,82.76,74,100,8.05,overcast clouds
663,Tricase,IT,39.9304,18.3553,65.32,52,44,10.78,scattered clouds
664,Ketchikan,US,55.3422,-131.6461,63.07,59,40,9.22,scattered clouds
665,Mount Gambier,AU,-37.8333,140.7667,43.99,93,7,5.14,clear sky
666,Ramhormoz,IR,31.28,49.6035,87.3,14,7,3.04,clear sky
667,Emerald,AU,-23.5333,148.1667,62.74,94,75,0.0,broken clouds
668,Slave Lake,CA,55.2834,-114.769,58.98,67,75,9.22,broken clouds
669,Maltahohe,NA,-24.8333,16.9833,51.46,51,0,13.2,clear sky
670,Dingle,PH,10.9995,122.6711,75.81,89,100,5.93,overcast clouds
671,Gazanjyk,TM,39.2446,55.5154,72.99,27,2,9.75,clear sky
672,Inirida,CO,3.8653,-67.9239,86.95,66,79,2.46,light rain
673,Kakonko,TZ,-3.2828,30.9642,70.95,64,99,3.44,overcast clouds
674,Bud,US,39.447,-86.1758,85.95,60,61,11.39,broken clouds
675,Pierre,US,44.3683,-100.351,83.05,61,0,5.75,clear sky
676,Pokhara,NP,28.2333,83.9833,69.31,84,44,4.59,scattered clouds
677,Miraflores,MX,19.2167,-98.8083,70.45,86,100,1.05,overcast clouds
678,Charters Towers,AU,-20.1,146.2667,69.8,93,30,8.1,scattered clouds
679,Palauig,PH,15.435,119.9045,78.94,83,75,8.75,broken clouds
680,Paraiso,CR,9.8383,-83.8656,67.96,92,100,2.15,overcast clouds
681,Mobaye,CF,4.319,21.1786,69.01,95,74,1.9,broken clouds
682,Vanimo,PG,-2.6741,141.3028,76.19,90,64,4.14,broken clouds
683,Yerbogachen,RU,61.2767,108.0108,41.32,94,100,7.99,light rain
684,Matagami,CA,49.7502,-77.6328,60.91,36,0,8.05,clear sky
685,Suntar,RU,62.1444,117.6319,30.11,70,100,4.27,overcast clouds
686,Merauke,ID,-8.4667,140.3333,77.04,90,54,10.49,broken clouds
687,Fondi,IT,41.3541,13.4313,65.8,53,8,4.97,clear sky
688,Cap Malheureux,MU,-19.9842,57.6142,70.47,73,1,5.01,clear sky
689,Tevriz,RU,57.509,72.4042,56.35,50,99,6.29,overcast clouds
690,Ihosy,MG,-22.4,46.1167,60.85,88,64,7.56,broken clouds
691,Alice Springs,AU,-23.7,133.8833,57.22,26,10,6.91,clear sky
692,Meadow Lake,US,34.8014,-106.5436,90.21,22,2,13.33,clear sky
